# Planes
# center_x center_y center_z normal_x normal_y normal_z
-22.459261 18.772870 -1.329406 -0.601617 -0.757424 -0.253706
-22.720760 16.887809 -1.134004 -0.610969 0.760548 -0.219736
-15.732823 1.500657 -1.404111 0.936789 -0.310600 0.161104
3.066491 -9.494172 -0.344062 -0.058008 0.998224 -0.013570
4.989444 -9.368505 -0.253885 -0.073542 0.997183 0.014745
9.103380 -9.030721 -0.297988 -0.265156 0.963793 -0.028220
18.242237 -17.104405 -0.608549 0.998900 0.046854 -0.001689
36.928253 -4.245204 -0.674810 -0.087073 0.995972 0.021380
74.816247 3.092159 -1.464072 -0.201524 0.031414 0.978980
74.921571 7.052627 -1.525220 0.038256 0.008776 0.999229
64.671456 8.713304 -1.506644 0.226786 -0.206370 0.951829
63.268635 9.237455 -1.497393 -0.424855 -0.208413 0.880944
31.427948 10.096451 -0.254666 0.576469 0.528015 0.623606
24.991438 12.930884 -0.455183 -0.064081 0.997778 -0.018226
-24.528284 -5.544249 -1.429328 -0.743958 0.604338 -0.285135
-6.708662 -11.609437 -0.784932 -0.446221 0.656942 -0.607712
13.038087 -8.795023 -0.328112 -0.069278 0.997544 -0.010335
14.992298 -8.654592 -0.298110 -0.089418 0.995703 -0.024096
17.825939 -10.932864 -0.938337 0.998201 0.059540 -0.007006
17.922575 -12.622853 -1.002443 0.997112 0.074735 -0.013505
67.483977 5.079056 -1.506037 0.046715 0.008259 0.998874
68.565004 7.066724 -1.573521 0.042671 0.011836 0.999019
-18.746357 9.556705 -1.608999 -0.657953 0.741103 -0.133658
-19.652985 -0.961828 -1.559173 -0.607284 0.157727 -0.778671
-23.497895 -4.471699 -1.442756 -0.650168 0.687572 0.323307
-32.629081 -14.847418 -1.605487 -0.033430 -0.004184 0.999432
-3.266316 -8.627945 -0.617577 -0.033002 -0.006439 0.999435
32.940583 -4.481872 -0.652338 -0.041632 0.993839 0.102718
63.343474 3.206084 -1.533640 0.051600 0.009357 0.998624
64.489066 7.228126 -1.631966 0.047054 0.013968 0.998795
55.001800 9.029012 -1.485703 0.225166 0.090917 -0.970069
-26.590045 -8.989874 -1.703959 -0.036931 -0.002366 0.999315
1.369765 -6.447700 -0.776299 -0.118916 0.991846 0.045831
53.198145 1.049718 -1.405928 -0.004666 0.238453 0.971143
59.427101 3.118912 -1.532626 0.051976 0.006090 0.998630
59.156319 4.937194 -1.535420 0.056430 0.010842 0.998348
60.508931 7.057316 -1.636728 0.052816 0.015266 0.998488
-21.039855 -4.977811 -1.749693 -0.046289 -0.000930 0.998928
-23.337110 -8.673739 -1.862729 -0.048332 -0.005895 0.998814
9.912450 -7.385110 -0.408464 -0.039943 -0.017793 0.999044
50.956628 -0.077100 -1.242079 -0.269013 0.591431 0.760159
51.142789 0.707305 -1.437254 -0.134575 0.188266 0.972854
55.633593 3.235563 -1.514800 0.063720 0.010166 0.997916
55.536983 4.695680 -1.524610 0.062624 0.011929 0.997966
57.077392 6.986174 -1.651705 0.055884 0.019030 0.998256
-22.422227 8.857169 -2.050535 -0.049361 0.014395 0.998677
-16.650196 -0.859180 -1.796340 -0.119585 0.014945 -0.992711
-18.700295 -5.044347 -1.929131 -0.048906 -0.001824 0.998802
53.299906 3.034872 -1.517519 0.074238 0.011983 0.997169
53.394685 4.982577 -1.546963 0.071450 0.011702 0.997376
54.479388 7.041079 -1.651936 0.066605 0.017392 0.997628
53.371039 11.020564 -1.667279 0.055860 0.022213 0.998191
43.072988 8.351833 -1.353354 -0.378404 0.010633 0.925580
-13.288432 6.857357 -1.840331 0.051198 0.080097 0.995471
-13.119906 4.863242 -1.869203 0.104718 -0.029062 0.994077
-12.941316 3.133608 -1.942557 0.183834 0.016738 0.982815
-16.773168 -3.012789 -2.055124 -0.054590 -0.002049 0.998507
-11.472187 -5.274451 -1.759375 -0.058043 -0.005166 0.998301
12.680425 -6.079557 -0.759237 0.069870 0.990615 0.117471
50.684841 2.966463 -1.517631 0.079074 0.011703 0.996800
51.038700 5.001046 -1.570565 0.049541 0.024036 0.998483
50.951650 7.091698 -1.665558 -0.006902 0.031248 0.999488
51.284779 8.961814 -1.674947 -0.001647 -0.003277 0.999993
50.759078 10.552572 -1.676426 0.089016 0.036752 0.995352
42.878555 7.275994 -1.572626 -0.099880 -0.126313 0.986949
-12.537290 8.497023 -2.110374 0.302262 0.285354 0.909511
-11.640760 6.719626 -1.945497 -0.062648 0.015148 0.997921
-13.098112 1.014803 -1.975777 -0.059129 0.003907 0.998243
-13.279340 -1.128084 -2.063296 0.102501 -0.026429 0.994382
-7.192799 -3.266172 -1.806884 0.022733 -0.011439 0.999676
-7.133313 -4.414356 -1.827840 0.038439 -0.027495 0.998883
38.925706 -3.387390 -1.298564 -0.020171 0.091087 0.995639
49.168921 2.996736 -1.522842 0.084125 0.011999 0.996383
49.272818 5.127994 -1.589547 -0.009821 0.045381 0.998921
48.539157 6.956533 -1.674791 -0.010781 0.026431 0.999593
49.596308 8.891458 -1.684975 -0.004286 0.004403 0.999981
44.753599 6.944392 -1.624480 0.069004 -0.132170 0.988822
-11.422505 6.950230 -2.116808 -0.070385 0.015142 0.997405
-11.540888 5.014471 -2.095284 -0.063993 0.012671 0.997870
-11.530124 2.993602 -2.071615 -0.069434 0.008928 0.997547
-11.552121 0.968995 -2.058652 -0.062940 0.005656 0.998001
-5.847572 -2.673994 -1.810119 -0.071320 -0.002724 0.997450
49.335207 0.968678 -1.550300 -0.013606 0.001889 0.999906
47.001056 3.025510 -1.538267 0.002352 0.011489 0.999931
47.007466 4.909685 -1.595371 0.000523 0.035225 0.999379
47.588505 8.346757 -1.680951 0.007210 -0.005424 0.999959
-8.471005 6.991072 -2.145071 -0.067306 0.019739 0.997537
-8.204801 5.507497 -2.099337 -0.061406 0.020015 0.997912
-7.862562 4.508297 -2.059753 -0.087199 0.010194 0.996139
-6.753602 2.725656 -1.958072 -0.078831 0.006526 0.996867
-6.183528 1.383153 -1.905706 -0.075471 0.005055 0.997135
-3.449950 1.125777 -1.807139 0.062362 0.077823 0.995015
-3.075707 -0.970701 -1.779323 0.067350 -0.033659 0.997162
-3.204951 -2.821754 -1.821409 -0.074505 -0.005102 0.997208
-1.152482 -2.953885 -1.766998 -0.008115 0.066293 0.997767
47.027613 1.043432 -1.549503 -0.000553 0.002870 0.999996
45.144992 2.975591 -1.529175 -0.008230 0.011334 0.999902
46.707793 7.049702 -1.675859 0.085344 0.027724 0.995966
-5.546519 6.773328 -2.107074 -0.073114 0.022595 0.997068
-5.019262 5.474510 -2.040610 -0.076774 0.018341 0.996880
-4.363064 4.471604 -1.972703 -0.072889 0.017148 0.997193
-3.417573 2.916620 -1.907689 0.000613 0.038980 0.999240
-0.972274 1.025007 -1.729518 0.015251 0.036207 0.999228
-0.766476 -0.924688 -1.763971 0.066528 -0.034171 0.997199
0.900843 -2.743393 -1.780640 0.024773 0.112874 0.993300
22.463530 -6.806895 -0.983386 0.941564 -0.317593 0.112212
44.912165 5.146239 -1.612411 -0.000493 0.045863 0.998948
11.018984 11.257200 -1.819950 0.019163 -0.021096 0.999594
-3.693480 6.608190 -2.132435 -0.082739 0.023326 0.996298
-2.918466 5.424313 -2.042642 -0.078833 0.022195 0.996641
-2.323596 4.403097 -1.974226 -0.095917 0.011054 0.995328
-0.973449 3.067126 -1.905222 -0.006383 0.084324 0.996418
0.660083 0.854607 -1.784614 0.093047 0.070725 0.993147
1.339009 -0.992156 -1.819455 0.082975 -0.035089 0.995934
2.657181 -2.804563 -1.721743 -0.044228 0.152094 0.987376
7.002564 -2.271197 -1.732683 -0.161906 0.601616 0.782205
44.903731 0.932144 -1.568248 -0.000470 -0.032221 0.999481
43.043713 2.971720 -1.529584 0.000659 0.014931 0.999888
43.118253 4.951119 -1.606127 -0.007304 0.047915 0.998825
-0.752905 5.359249 -2.024794 -0.088756 0.020949 0.995833
1.117208 2.874934 -1.912971 -0.001081 0.057775 0.998329
3.264208 -0.581127 -1.845118 -0.007080 -0.025988 0.999637
7.152075 -5.441615 -1.496320 -0.014269 0.056129 0.998322
36.907466 -3.247153 -1.311544 -0.011031 -0.008687 0.999901
11.619784 7.027632 -1.397562 0.238609 0.059108 0.969315
1.502741 5.091043 -1.962250 -0.100539 0.024436 0.994633
3.027799 2.964342 -1.914671 -0.003386 0.062215 0.998057
2.918593 1.151753 -1.815624 -0.001091 0.037010 0.999314
5.381944 -1.129826 -1.764508 -0.023836 0.019657 0.999523
40.890669 2.976383 -1.538165 0.002891 0.022437 0.999744
40.973257 4.933654 -1.613742 0.001878 0.048929 0.998800
40.889394 7.005809 -1.683600 -0.007555 0.003704 0.999965
41.117634 8.254382 -1.691998 -0.001990 0.011447 0.999932
4.887041 0.936338 -1.790948 -0.009632 0.033478 0.999393
35.220705 -1.164654 -1.413853 -0.153053 0.131103 0.979483
18.990189 33.083608 -3.627109 0.033524 0.034660 0.998837
4.992046 2.982841 -1.895687 -0.007700 0.059487 0.998199
7.122455 1.116685 -1.721622 0.040185 -0.076629 -0.996250
7.378293 -1.137038 -1.738984 0.003606 -0.030833 0.999518
34.999397 -2.887293 -1.349136 -0.060252 0.041669 0.997313
38.860935 2.996211 -1.532632 -0.002175 0.016957 0.999854
19.142574 31.101335 -3.555354 0.052334 0.029151 0.998204
12.697645 8.913419 -1.746083 0.162241 0.027008 0.986382
11.335326 5.257025 -1.663581 -0.103430 -0.268090 0.957826
8.952072 0.948945 -1.734282 0.007714 0.039409 0.999193
8.973136 -0.904809 -1.741274 0.018104 -0.000826 0.999836
38.908524 4.986088 -1.616408 -0.003648 0.055267 0.998465
19.315597 29.010406 -3.491024 0.029194 -0.010807 0.999515
12.791581 6.931361 -1.693453 0.186155 0.026902 0.982152
7.065106 2.984912 -1.868949 -0.012799 0.059416 0.998151
38.866110 0.980173 -1.547887 0.003974 -0.025950 0.999655
12.815089 14.680801 -2.113414 0.914180 0.132181 0.383149
12.936979 11.017940 -1.850769 0.016094 -0.006766 0.999848
37.121512 7.012691 -1.686425 -0.000327 0.002490 0.999997
12.890519 5.133427 -1.769385 0.076565 -0.082849 0.993616
9.027539 4.811522 -1.909406 -0.009059 0.005101 0.999946
9.139770 3.103900 -1.839971 -0.007983 0.054995 0.998455
11.164326 0.925979 -1.715423 -0.033648 0.015164 0.999319
11.228562 -1.003978 -1.715993 -0.009632 -0.008983 0.999913
37.074595 2.976251 -1.534520 0.005224 0.020498 0.999776
37.115905 4.990146 -1.623663 0.006549 0.050995 0.998677
14.845935 11.074892 -1.831195 -0.025198 0.003871 0.999675
37.041134 1.003099 -1.544770 0.005275 -0.023001 0.999722
26.387766 10.220980 -1.529261 0.962115 -0.094955 0.255574
19.298466 10.963062 -1.730684 0.043952 0.045766 0.997985
10.952131 2.850768 -1.790698 -0.033093 0.044887 0.998444
13.481330 -1.007613 -1.672238 -0.013935 -0.002625 0.999899
15.130050 -1.140137 -1.629303 -0.009297 0.060556 0.998122
20.889593 17.078823 -2.343929 -0.030564 0.154424 0.987532
14.871412 8.834075 -1.828497 -0.014501 0.014239 0.999793
13.179460 1.021731 -1.673924 -0.049401 0.004776 0.998768
18.663286 -10.945171 -1.921475 0.016769 -0.079513 0.996693
32.911478 -2.917100 -1.405601 -0.020621 0.115286 0.993118
34.942445 1.026485 -1.539371 0.002220 -0.017552 0.999843
35.015949 2.980559 -1.539566 -0.000539 0.027211 0.999630
34.886833 4.973290 -1.626179 -0.003421 0.041838 0.999119
19.089845 6.887889 -1.523766 -0.255309 -0.018180 -0.966689
16.975098 6.552123 -1.614294 0.232187 0.092586 -0.968255
12.997721 2.995560 -1.761189 -0.016668 0.045205 0.998839
19.059644 -6.925105 -1.562699 0.003743 -0.088700 0.996051
19.024510 -8.842963 -1.734335 0.007770 -0.090923 0.995828
30.408334 -6.615273 -1.388180 -0.516117 -0.159739 0.841491
21.010537 10.878567 -1.789658 0.017395 0.005678 0.999833
15.001842 6.979835 -1.801599 -0.021110 0.013959 0.999680
14.966471 1.096393 -1.662609 0.016725 0.008247 0.999826
19.053935 -4.878615 -1.480633 0.004215 0.018412 0.999822
20.300331 -8.597926 -1.718752 0.014018 -0.090275 0.995818
15.118961 4.964735 -1.786800 -0.012688 0.004266 0.999910
15.130316 2.994628 -1.725730 -0.008575 0.036744 0.999288
17.146708 -1.017890 -1.624853 0.005690 0.015828 0.999859
32.865201 4.951537 -1.635488 -0.004876 0.043289 0.999051
22.969383 10.765412 -1.787980 -0.008245 -0.012673 0.999886
19.064794 5.114097 -1.686073 0.016804 -0.051728 0.998520
20.822362 -6.765423 -1.556496 0.002971 -0.090383 0.995903
25.703712 -7.545712 -1.532654 -0.220973 0.835812 -0.502582
30.893611 -2.924569 -1.432267 -0.008778 0.105526 0.994378
32.912291 -0.952138 -1.545667 -0.007259 0.042759 0.999059
32.897390 0.999965 -1.555183 0.004461 -0.021896 0.999750
32.963167 2.952894 -1.551781 0.001698 0.032994 0.999454
17.059179 5.041497 -1.747280 -0.049207 -0.016003 0.998660
17.147662 1.037748 -1.628777 -0.002649 -0.000340 0.999996
19.050231 -3.049666 -1.553431 0.010908 -0.036322 -0.999281
21.023374 -4.883073 -1.475599 -0.014659 0.005741 0.999876
23.032965 8.886754 -1.762905 -0.003517 0.028266 0.999594
21.036637 8.954169 -1.778503 -0.004944 0.034983 0.999376
16.964846 2.734160 -1.682600 -0.020747 0.040140 0.998979
19.091054 -0.664981 -1.603709 -0.012402 0.004997 0.999911
30.864488 4.924618 -1.633009 -0.002679 0.040925 0.999159
21.124364 -2.902571 -1.545230 0.002820 0.046822 0.998899
29.024204 -2.845902 -1.463810 -0.018970 0.112792 0.993437
21.071761 6.892288 -1.725213 -0.003944 0.018479 0.999821
18.963854 0.967924 -1.604935 0.000894 0.006210 0.999980
30.849650 -0.941686 -1.551048 -0.003831 0.034246 0.999406
30.841267 2.947867 -1.558100 -0.007429 0.030937 0.999494
30.814700 1.009578 -1.549450 -0.003763 -0.017965 0.999832
23.043808 6.872849 -1.717918 -0.002972 0.020224 0.999791
19.172068 3.060603 -1.657012 -0.004712 0.032252 0.999469
28.898851 4.891157 -1.645910 -0.010960 0.041684 0.999071
21.092462 -1.339212 -1.586956 -0.004822 0.014927 0.999877
26.731496 -2.865270 -1.436821 0.080436 0.045984 0.995699
20.941313 5.009743 -1.700028 -0.009294 0.024057 0.999667
20.192441 0.497778 -1.584641 0.015039 -0.014241 0.999785
29.153603 -1.197513 -1.555317 -0.026476 0.034620 0.999050
22.789761 -1.629990 -1.463014 -0.216035 0.082040 0.972933
29.379545 3.310937 -1.580220 -0.016524 0.030446 0.999400
20.744924 3.561630 -1.656046 -0.011979 0.027502 0.999550
5.063673 5.264029 -6.964522 0.974587 0.088233 0.205902
5.479092 -3.093097 -7.042235 -0.326227 -0.064737 0.943072
27.149143 5.386261 -1.683117 -0.017207 0.015769 0.999728
22.930698 5.447446 -1.705076 0.008721 -0.005642 0.999946
24.631280 -1.838754 -1.162259 -0.064928 -0.121397 0.990478
29.675769 0.415185 -1.565735 -0.025144 -0.013497 0.999593
24.987782 5.762413 -1.710784 -0.002771 -0.060439 0.998168
23.889008 2.563854 -0.442444 0.199772 0.382687 0.902021
39.053974 -0.522247 -5.592408 0.406524 -0.040128 0.912758
27.883027 -1.918741 -1.570518 -0.019715 0.080850 0.996531
